Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
12/09/2002;283.25;292;293;282.25;77.87K;-3.16%
11/09/2002;292.5;287;293;285.75;57.71K;1.74%
10/09/2002;287.5;288.5;291.5;285;55.83K;-0.61%
9/09/2002;289.25;283.75;296;283.75;84.83K;2.12%
6/09/2002;283.25;280.5;283.5;280.25;45.78K;0.98%
5/09/2002;280.5;278;281;276.25;59.75K;0.72%
4/09/2002;278.5;275;279.75;274.25;50.40K;1.55%
3/09/2002;274.25;268.5;275.5;268.5;54.58K;2.33%
30/08/2002;268;266.75;268.75;265.75;50.70K;0.47%
29/08/2002;266.75;270;270.25;266.25;81.52K;-1.30%
28/08/2002;270.25;272;275;270;53.83K;-0.73%
27/08/2002;272.25;274;274.75;271.75;37.97K;-0.91%
26/08/2002;274.75;273.5;276.25;273;37.62K;0.46%
23/08/2002;273.5;271.75;275.5;271;48.25K;0.74%
22/08/2002;271.5;273;273.5;267.75;47.45K;-0.37%
21/08/2002;272.5;270.25;273.5;268.5;58.49K;0.65%
20/08/2002;270.75;276.75;277.25;270.5;72.89K;-2.43%
19/08/2002;277.5;282;284;275.5;55.41K;-1.77%
16/08/2002;282.5;283.75;286.25;279.25;50.74K;-0.53%
15/08/2002;284;284.75;288.5;281;74.16K;-0.26%
14/08/2002;284.75;278.25;287.5;277.25;89.63K;1.88%
13/08/2002;279.5;272.5;280.5;272;74.61K;2.66%
12/08/2002;272.25;261;279;261;93.38K;4.11%
9/08/2002;261.5;257.25;262;256;43.15K;1.65%
8/08/2002;257.25;259.5;261.5;256.25;34.84K;-1.06%
7/08/2002;260;261.5;261.75;259;42.14K;-0.76%
6/08/2002;262;264;265.75;261;50.59K;-0.66%
5/08/2002;263.75;257;264.75;253.25;62.56K;0.29%
2/08/2002;263;258.75;264.75;258.75;61.28K;1.64%
1/08/2002;258.75;258;265.5;254;90.89K;0.88%
31/07/2002;256.5;246.5;257.75;246.5;67.33K;4.37%
30/07/2002;245.75;242.25;246.5;241;42.54K;2.29%
29/07/2002;240.25;247.5;248.5;239.5;74.34K;-4.95%
26/07/2002;252.75;255;256.75;251.5;38.41K;-0.59%
25/07/2002;254.25;258.75;259;250.5;54.44K;-1.93%
24/07/2002;259.25;251;260;251;66.18K;3.18%
23/07/2002;251.25;258.25;259.25;250.5;71.69K;-1.86%
22/07/2002;256;250;257.5;244.75;86.16K;4.60%
19/07/2002;244.75;240.75;245;239.25;32.35K;0.93%
18/07/2002;242.5;239.5;243.5;238.25;33.74K;0.41%
17/07/2002;241.5;244.25;244.5;239.5;43.38K;-1.23%
16/07/2002;244.5;242.5;245.25;241.5;54.36K;3.06%
15/07/2002;237.25;235;239.25;234.75;40.33K;6.63%
12/07/2002;222.5;223.75;225;220.25;18.17K;-0.56%
11/07/2002;223.75;228.75;231.25;222.5;26.50K;-2.19%
10/07/2002;228.75;232;232;226.5;24.44K;-1.61%
9/07/2002;232.5;231;236;231;22.81K;1.42%
8/07/2002;229.25;232.5;232.75;228.75;23.44K;-3.07%
5/07/2002;236.5;231.5;237;228;19.07K;2.27%
3/07/2002;231.25;235;236;229;27.84K;-1.80%
2/07/2002;235.5;242;242;233;29.52K;-2.08%
1/07/2002;240.5;233;241.5;233;32.53K;3.22%
28/06/2002;233;233;237;231.75;33.05K;-0.32%
27/06/2002;233.75;229;234.5;228;39.93K;2.07%
26/06/2002;229;227.5;230.5;226.5;36.21K;0.55%
25/06/2002;227.75;225.75;229;225;34.92K;0.77%
24/06/2002;226;219;231;219;51.59K;4.03%
21/06/2002;217.25;217;218.25;217;18.23K;0.12%
20/06/2002;217;215.5;218.5;215.5;15.19K;0.81%
19/06/2002;215.25;213.5;216;213.25;12.09K;0.82%
18/06/2002;213.5;215;215.75;212.75;17.04K;-0.81%
17/06/2002;215.25;215.5;216.5;214.25;10.70K;-0.35%
14/06/2002;216;218;218.75;215.5;10.82K;-1.14%
13/06/2002;218.5;214;219.75;213.5;12.04K;1.98%
12/06/2002;214.25;211;216;211;15.62K;1.30%
11/06/2002;211.5;213.5;214;211.25;7.79K;-1.17%
10/06/2002;214;212.75;214.25;211.5;7.60K;0.12%
7/06/2002;213.75;216;216;213.5;9.86K;-1.04%
6/06/2002;216;217;219.25;215.75;6.28K;-0.58%
5/06/2002;217.25;217;217.75;215.5;7.61K;0.00%
4/06/2002;217.25;216;219.25;216;3.66K;0.35%
3/06/2002;216.5;219;219;216;4.01K;-1.81%
31/05/2002;220.5;219;221.25;218.25;6.31K;0.57%
30/05/2002;219.25;218;219.75;216.25;3.67K;0.57%
29/05/2002;218;214.75;219.25;214.75;5.34K;1.75%
28/05/2002;214.25;211;215;210.5;3.19K;1.30%
24/05/2002;211.5;214.25;214.25;211.25;2.62K;-1.28%
23/05/2002;214.25;214.5;215;211.75;4.06K;0.00%
22/05/2002;214.25;217;218.5;214;7.35K;-1.27%
21/05/2002;217;218.5;219.25;215.75;2.28K;-0.23%
20/05/2002;217.5;215;217.75;214.25;2.20K;1.05%
17/05/2002;215.25;219.5;219.75;214.75;3.64K;-1.94%
16/05/2002;219.5;222.25;222.5;219;3.07K;-1.35%
15/05/2002;222.5;221.5;222.75;220.75;4.04K;3.25%
14/05/2002;215.5;212.5;216.25;212.5;77.61K;0.23%
13/05/2002;215;208;215.25;208;84.55K;4.37%
10/05/2002;206;205.5;208.75;204;42.72K;0.24%
9/05/2002;205.5;204.25;207;203.75;30.30K;0.49%
8/05/2002;204.5;204.5;205.75;203.5;33.15K;-0.12%
7/05/2002;204.75;201;206.25;200.5;57.61K;2.12%
6/05/2002;200.5;200;201;198;37.13K;-0.25%
3/05/2002;201;200.5;201.25;199.75;25.44K;0.25%
2/05/2002;200.5;203;204;200.25;40.88K;-1.23%
1/05/2002;203;200.75;203.75;200.5;30.83K;1.25%
30/04/2002;200.5;200.25;201.5;200;29.77K;0.12%
29/04/2002;200.25;204;204.5;200;67.45K;-1.35%
26/04/2002;203;203;204.75;202.75;37.50K;0.00%
25/04/2002;203;203.5;204.75;202.5;27.01K;-0.25%
24/04/2002;203.5;204.5;205.5;203;37.01K;-0.49%
23/04/2002;204.5;204;205.25;203.5;19.49K;0.12%
22/04/2002;204.25;202.75;206;202.75;37.03K;0.86%
19/04/2002;202.5;204;204.75;202.25;36.90K;-0.74%
18/04/2002;204;205.75;206.75;203.75;25.44K;-0.85%
17/04/2002;205.75;204;206.5;203.25;18.54K;0.86%
16/04/2002;204;202.25;204.25;202;17.26K;0.87%
15/04/2002;202.25;203.5;204.75;201.75;14.53K;-0.74%
12/04/2002;203.75;205;205;199.25;23.27K;-0.61%
11/04/2002;205;206.25;206.75;204.75;13.42K;-0.61%
10/04/2002;206.25;208;209.5;205.5;24.42K;-0.84%
9/04/2002;208;208;209;207.75;13.29K;0.00%
8/04/2002;208;207;208.75;206.25;10.92K;0.48%
5/04/2002;207;207.75;208.5;206.25;15.84K;-0.36%
4/04/2002;207.75;207.5;209;206.75;9.41K;0.12%
3/04/2002;207.5;210;210.75;207.25;9.69K;-1.19%
2/04/2002;210;210;211.75;210;8.43K;0.12%
1/04/2002;209.75;208.5;210.5;208.5;7.19K;0.36%
28/03/2002;209;212.25;213.75;208.5;18.66K;-1.76%
27/03/2002;212.75;211;213;211;10.95K;0.71%
26/03/2002;211.25;210.5;212.5;210.5;5.45K;0.36%
25/03/2002;210.5;211.5;211.75;210.25;5.46K;-0.47%
22/03/2002;211.5;212;213;211;4.69K;-0.35%
21/03/2002;212.25;212.5;214.25;212;5.98K;-0.24%
20/03/2002;212.75;213;214.25;212;4.99K;-0.23%
19/03/2002;213.25;213;213.75;211.5;5.17K;0.00%
18/03/2002;213.25;212.5;214.5;211.5;7.70K;0.24%
15/03/2002;212.75;214.5;215.75;212.25;8.90K;2.41%
14/03/2002;207.75;207.75;209.5;207.5;22.56K;0.24%
13/03/2002;207.25;210.5;210.5;206.5;35.94K;-1.54%
12/03/2002;210.5;209.75;212.25;209.5;40.36K;0.48%
11/03/2002;209.5;208;210;206.75;26.30K;0.60%
8/03/2002;208.25;207.5;210;206.25;29.99K;0.24%
7/03/2002;207.75;208.25;210.25;207.5;31.57K;-0.24%
6/03/2002;208.25;209.5;209.75;206.75;28.49K;-0.60%
5/03/2002;209.5;208.25;209.75;207.75;23.60K;0.84%
4/03/2002;207.75;208.5;210;207.5;28.03K;-0.36%
1/03/2002;208.5;207;209;206.25;39.33K;0.48%
28/02/2002;207.5;207;209.25;206;41.05K;0.24%
27/02/2002;207;205.5;207.25;205.5;60.95K;0.73%
26/02/2002;205.5;208.25;209;205.25;61.77K;-1.32%
25/02/2002;208.25;211.5;212;207.5;70.06K;-1.65%
22/02/2002;211.75;213.75;214.5;211.5;24.30K;-0.94%
21/02/2002;213.75;213.75;214.75;212.75;15.57K;0.00%
20/02/2002;213.75;212.75;214;212.25;17.79K;0.47%
19/02/2002;212.75;211.75;213.25;211.75;20.48K;0.47%
15/02/2002;211.75;213.5;214.25;211.5;16.70K;-1.05%
14/02/2002;214;215.25;216.5;213.25;14.88K;-0.81%
13/02/2002;215.75;212.5;216.25;212.5;16.66K;1.41%
12/02/2002;212.75;212.25;213;212;10.02K;0.24%
11/02/2002;212.25;212;212.75;211.5;12.69K;0.12%
8/02/2002;212;211.5;212.5;211.25;10.27K;0.12%
7/02/2002;211.75;211.25;212;211;10.11K;0.24%
6/02/2002;211.25;213;213.75;211;9.65K;-0.94%
5/02/2002;213.25;213;214;212.75;6.19K;0.12%
4/02/2002;213;211.25;214;211.25;11.99K;0.71%
1/02/2002;211.5;212.75;212.75;211.25;6.97K;-0.70%
31/01/2002;213;213;214.25;212.5;8.52K;0.00%
30/01/2002;213;213;213.75;212.25;4.02K;-0.12%
29/01/2002;213.25;214.5;215;213;6.43K;-0.58%
28/01/2002;214.5;215.5;215.75;213.25;5.95K;-0.69%
25/01/2002;216;216.5;218;215.75;4.56K;-0.23%
24/01/2002;216.5;215.5;217.25;215.5;3.79K;0.35%
23/01/2002;215.75;216.25;216.5;213.75;8.86K;-0.46%
22/01/2002;216.75;218.25;218.75;216.25;4.16K;-0.80%
18/01/2002;218.5;220.25;221;218.25;5.42K;-0.91%
17/01/2002;220.5;221.5;223.25;219.75;7.08K;-0.56%
16/01/2002;221.75;219.5;222;219;5.55K;0.91%
15/01/2002;219.75;218;220.5;217;5.46K;4.15%
14/01/2002;211;213;215.25;210.75;40.05K;-0.82%
11/01/2002;212.75;208.75;214;208.5;53.63K;1.92%
10/01/2002;208.75;210;210.5;207.75;36.74K;-0.60%
9/01/2002;210;211.25;212.75;208.75;41.50K;-0.71%
8/01/2002;211.5;211.25;212;210.5;25.95K;0.00%
7/01/2002;211.5;210;213;210;36.15K;0.48%
4/01/2002;210.5;210;211.25;209.5;30.87K;0.00%
3/01/2002;210.5;208.25;210.75;208;30.20K;0.96%
2/01/2002;208.5;209;210.25;207.75;26.63K;-0.24%
31/12/2001;209;209.5;209.75;208.25;18.28K;-0.36%
28/12/2001;209.75;209.5;210.75;209;26.34K;0.12%
27/12/2001;209.5;208.75;209.75;208;24.61K;0.36%
26/12/2001;208.75;211.25;211.5;208.25;37.54K;-1.30%
24/12/2001;211.5;211.5;211.5;211.5;;0.00%
21/12/2001;211.5;212;213.25;210.5;35.93K;-0.35%
20/12/2001;212.25;214;214.5;211.75;27.68K;-0.93%
19/12/2001;214.25;214;215.75;212.75;33.41K;0.12%
18/12/2001;214;215.5;216.75;213.25;29.58K;-0.70%
17/12/2001;215.5;216.75;217.5;214.5;24.67K;2.74%
14/12/2001;209.75;208.75;210.5;208.75;0.49K;0.48%
13/12/2001;208.75;208;209.5;207.25;0.33K;0.24%
12/12/2001;208.25;210;210;208.5;0.44K;-1.54%
11/12/2001;211.5;211.5;212.25;211.25;0.11K;-0.24%
10/12/2001;212;211.5;212.25;211.5;0.07K;0.36%
7/12/2001;211.25;208.75;213.5;208.75;0.43K;1.08%
6/12/2001;209;211.75;211.75;209.25;0.10K;-1.30%
5/12/2001;211.75;212;212;211.25;1.30K;-0.94%
4/12/2001;213.75;212.25;214.5;212;0.41K;0.47%
3/12/2001;212.75;213;213.25;211.25;2.41K;0.12%
30/11/2001;212.5;210.5;213;209.75;0.20K;4.17%
29/11/2001;204;206;206;203;0.89K;0.62%
28/11/2001;202.75;207.75;208.25;202.5;0.35K;-2.41%
27/11/2001;207.75;208;208;207;0.11K;0.00%
26/11/2001;207.75;211.5;212;207.75;0.31K;-2.12%
23/11/2001;212.25;213.25;213.25;212.25;0.03K;-0.24%
21/11/2001;212.75;213;213;212.75;0.17K;-0.12%
20/11/2001;213;214.75;214.75;212.75;0.12K;-0.23%
19/11/2001;213.5;213.5;214;212.5;0.06K;0.95%
16/11/2001;211.5;211;211.5;211;0.09K;0.71%
15/11/2001;210;211;211;210;0.07K;1.69%
14/11/2001;206.5;204.75;207.75;204.75;35.17K;0.73%
13/11/2001;205;206;206.75;204.75;34.79K;-0.49%
12/11/2001;206;205.5;207;205;32.79K;0.00%
9/11/2001;206;202.25;208;201.75;69.09K;1.60%
8/11/2001;202.75;202.25;203.5;201.75;34.55K;0.12%
7/11/2001;202.5;202;203.75;202;31.05K;0.00%
6/11/2001;202.5;202.5;204.75;202.25;39.33K;-0.12%
5/11/2001;202.75;202;203.25;201.5;32.19K;0.25%
2/11/2001;202.25;203.75;204.5;202;32.19K;-0.86%
1/11/2001;204;205;205.25;202.5;38.57K;-0.73%
31/10/2001;205.5;205.5;206.75;204.5;45.08K;-0.24%
30/10/2001;206;203.5;206.5;203;37.55K;1.23%
29/10/2001;203.5;205;205.25;202;50.51K;-0.97%
26/10/2001;205.5;206.5;206.75;204.75;28.40K;-0.48%
25/10/2001;206.5;206;207.5;205.5;25.82K;0.00%
24/10/2001;206.5;204;206.75;204;33.26K;1.10%
23/10/2001;204.25;204;205.5;203.5;27.73K;0.00%
22/10/2001;204.25;205;205;204;23.19K;-0.61%
19/10/2001;205.5;205;207;204.5;30.68K;0.12%
18/10/2001;205.25;207.75;209;205;30.32K;-1.20%
17/10/2001;207.75;206.5;208.25;204.75;43.63K;0.48%
16/10/2001;206.75;206;207.25;205.75;32.97K;0.36%
15/10/2001;206;208.25;209;205.5;43.71K;-1.20%
12/10/2001;208.5;213;213.25;207.5;55.60K;-2.23%
11/10/2001;213.25;214;215;213;26.94K;-0.47%
10/10/2001;214.25;212.5;214.75;212.25;30.71K;0.59%
9/10/2001;213;215;216;212.5;26.78K;-1.16%
8/10/2001;215.5;214;216.75;213;28.11K;0.58%
5/10/2001;214.25;211.5;214.5;210;33.67K;1.30%
4/10/2001;211.5;210.5;213.5;210.5;38.42K;0.36%
3/10/2001;210.75;209;211;208.25;31.64K;0.72%
2/10/2001;209.25;210.75;211.5;208.75;60.65K;-0.59%
1/10/2001;210.5;214;214.25;210.25;62.69K;-1.86%
28/09/2001;214.5;215.75;216.25;214;36.86K;-0.69%
27/09/2001;216;216.5;216.75;215;27.26K;-0.35%
26/09/2001;216.75;215.25;217.25;214.5;31.59K;0.58%
25/09/2001;215.5;215.5;218;214.75;36.76K;-0.12%
24/09/2001;215.75;216.75;218.25;215.5;24.44K;-0.69%
21/09/2001;217.25;218.5;218.75;215.5;42.01K;-0.69%
20/09/2001;218.75;216;220;215;53.77K;1.27%
19/09/2001;216;219;219;213.75;97.32K;-1.14%
18/09/2001;218.5;221.75;222.75;218.25;50.98K;-1.47%
17/09/2001;221.75;224;224.5;221;55.33K;1.03%
14/09/2001;219.5;221.25;221.5;219;0.03K;-1.01%
11/09/2001;221.75;221.75;221.75;221.75;;0.00%
10/09/2001;221.75;220;221.6;219;20.07K;0.34%
7/09/2001;221;222;222.5;220.5;0.04K;-0.11%
6/09/2001;221.25;222.5;222.75;221;0.05K;-1.78%
5/09/2001;225.25;227.25;227.25;223.75;0.12K;-0.55%
4/09/2001;226.5;226.5;226.75;226;0.01K;-0.55%
31/08/2001;227.75;226.25;228;226.25;0.08K;1.00%
30/08/2001;225.5;226;226.25;224;0.22K;-0.33%
29/08/2001;226.25;224;226;223.75;0.10K;1.00%
28/08/2001;224;226.75;226.75;223.5;0.04K;-0.88%
27/08/2001;226;222.5;225.25;222.5;0.11K;1.01%
24/08/2001;223.75;226.25;227;225.75;0.04K;-1.54%
23/08/2001;227.25;222.25;228;220.25;0.63K;1.68%
22/08/2001;223.5;223.5;223.5;223.5;;0.00%
21/08/2001;223.5;221.75;223.5;221.75;0.11K;1.36%
20/08/2001;220.5;219.25;221.5;219.25;0.01K;-1.45%
17/08/2001;223.75;224;224;222.5;0.06K;-0.56%
16/08/2001;225;227.75;227.75;225;0.04K;-1.21%
15/08/2001;227.75;226.75;229;226.5;0.02K;-0.87%
14/08/2001;229.75;229.75;230;229.25;0.01K;-1.39%
13/08/2001;233;231;234;230.25;0.04K;1.30%
10/08/2001;230;232;233.25;230.25;0.01K;1.21%
9/08/2001;227.25;227.75;228.5;227.75;0.00K;0.78%
8/08/2001;225.5;225.5;226.5;224.25;0.01K;0.78%
7/08/2001;223.75;224;224;222.75;0.01K;1.59%
6/08/2001;220.25;217.5;220.5;217;0.00K;0.92%
3/08/2001;218.25;220.5;220.5;216.75;0.01K;-1.24%
2/08/2001;221;223.75;223.75;221;0.00K;-0.90%
1/08/2001;223;223;223;223;;-1.44%
31/07/2001;226.25;223.5;224.5;221.75;0.00K;0.78%
30/07/2001;224.5;224;224.5;222;0.03K;-1.64%
27/07/2001;228.25;228.25;228.25;228.25;;1.00%
26/07/2001;226;230.75;230.75;224.5;0.01K;-0.55%
25/07/2001;227.25;224.5;227;223.5;0.01K;1.91%
24/07/2001;223;222;223;222;0.01K;2.53%
23/07/2001;217.5;213;217.5;213;0.00K;0.46%
20/07/2001;216.5;217.5;217.5;215.5;0.08K;-3.13%
19/07/2001;223.5;224;224;221.5;0.01K;-0.33%
18/07/2001;224.25;226;228.5;224;0.02K;-3.76%
17/07/2001;233;236;237;232;0.05K;4.02%
16/07/2001;224;227;227;220.5;0.09K;-0.11%
13/07/2001;224.25;233.5;236;223.5;29.51K;-4.27%
12/07/2001;234.25;223.75;235.5;222.5;43.00K;4.34%
11/07/2001;224.5;216;228.5;216;49.67K;3.70%
10/07/2001;216.5;211;221.5;210.25;37.88K;2.36%
9/07/2001;211.5;205;212;204.25;28.73K;2.05%
6/07/2001;207.25;205.25;207.75;205;28.91K;0.73%
5/07/2001;205.75;202;208;199;35.14K;1.73%
3/07/2001;202.25;198.5;203.25;198.5;33.55K;1.51%
2/07/2001;199.25;197;199.75;194;30.28K;1.01%
29/06/2001;197.25;197;202.5;196;29.74K;0.00%
28/06/2001;197.25;196;198;195.75;42.11K;0.77%
27/06/2001;195.75;193.25;196.75;193.25;25.44K;1.29%
26/06/2001;193.25;192.25;193.5;192.25;14.31K;0.39%
25/06/2001;192.5;195.75;195.75;192;17.58K;-1.41%
22/06/2001;195.25;195.5;197.5;195;13.39K;-0.38%
21/06/2001;196;197.75;198;195.5;14.25K;-1.01%
20/06/2001;198;200.5;201;197.75;10.72K;-1.25%
19/06/2001;200.5;198.5;201.5;197.75;9.36K;1.13%
18/06/2001;198.25;199.25;199.5;195.5;13.00K;0.00%
15/06/2001;198.25;202.5;202.5;197.25;12.92K;-2.22%
14/06/2001;202.75;204;205;202.5;10.22K;-0.73%
13/06/2001;204.25;204.75;206.5;204;11.26K;-0.37%
12/06/2001;205;206.5;207.75;204;5.98K;-0.73%
11/06/2001;206.5;205;208.75;204.5;5.89K;0.73%
8/06/2001;205;205.5;206;204;6.23K;-0.73%
7/06/2001;206.5;206.5;209.25;206;6.77K;0.24%
6/06/2001;206;202.5;206.5;201.75;5.33K;1.35%
5/06/2001;203.25;205;207.25;203;6.16K;-0.25%
4/06/2001;203.75;205.5;206;203.25;5.72K;-1.45%
1/06/2001;206.75;200;207.5;200;6.11K;3.12%
31/05/2001;200.5;198;201;197;4.13K;1.26%
30/05/2001;198;198.25;198.75;197.25;3.26K;0.38%
29/05/2001;197.25;199;199.25;195.75;3.60K;-1.00%
25/05/2001;199.25;201.75;202.25;199;2.27K;-1.24%
24/05/2001;201.75;200.25;202.5;200.25;3.18K;0.88%
23/05/2001;200;199.5;201.25;199.25;5.85K;0.50%
22/05/2001;199;201.75;202.75;198.75;3.59K;-1.36%
21/05/2001;201.75;207.5;207.5;201.25;6.51K;-2.89%
18/05/2001;207.75;209;209.25;207.25;1.02K;-0.60%
17/05/2001;209;209.25;209.5;207.75;1.61K;-0.12%
16/05/2001;209.25;209;210;207;2.50K;-0.12%
15/05/2001;209.5;209.5;210.75;207.75;4.61K;3.84%
14/05/2001;201.75;197;203.5;197;4.01K;2.41%
11/05/2001;197;198.25;199.5;196.75;36.22K;-0.63%
10/05/2001;198.25;204.75;205;198;60.40K;-3.29%
9/05/2001;205;205;206;203;24.34K;0.00%
8/05/2001;205;208;209.25;203.5;40.54K;-1.44%
7/05/2001;208;210;211.5;206.5;30.61K;-0.95%
4/05/2001;210;207.5;210.25;207;21.85K;1.08%
3/05/2001;207.75;208.75;210.5;207.5;33.34K;-0.36%
2/05/2001;208.5;207.5;211.5;207;35.19K;0.48%
1/05/2001;207.5;207.5;210.75;205.75;43.65K;0.00%
30/04/2001;207.5;203.75;208;201.5;57.01K;1.59%
27/04/2001;204.25;207.5;207.5;204;50.19K;-1.68%
26/04/2001;207.75;203.5;208;203.5;49.68K;2.09%
25/04/2001;203.5;202.25;206;202.25;46.02K;0.62%
24/04/2001;202.25;204.5;205.5;201.5;56.07K;-0.98%
23/04/2001;204.25;209.5;210.75;204;58.51K;-2.39%
20/04/2001;209.25;211.75;213;209;39.95K;-1.18%
19/04/2001;211.75;217;217.5;211;49.28K;-2.31%
18/04/2001;216.75;217.25;217.75;215.75;20.50K;-0.23%
17/04/2001;217.25;220;221.25;217;18.96K;-1.36%
16/04/2001;220.25;220.5;222.75;219.25;14.22K;0.23%
12/04/2001;219.75;218.25;222.5;217.25;16.55K;0.46%
11/04/2001;218.75;217.5;219;217;10.15K;0.81%
10/04/2001;217;219;220;216.75;16.54K;-0.69%
9/04/2001;218.5;218.5;221;218.25;10.72K;0.00%
6/04/2001;218.5;220;222;218;9.07K;-0.79%
5/04/2001;220.25;219.5;222;217.25;12.33K;0.23%
4/04/2001;219.75;217;220.25;216.75;9.58K;1.15%
3/04/2001;217.25;216;218.75;214.25;8.94K;0.46%
2/04/2001;216.25;212.75;216.5;212.75;8.23K;2.00%
30/03/2001;212;214.75;222;211;27.83K;-1.40%
29/03/2001;215;217;217.5;214.75;8.22K;-1.04%
28/03/2001;217.25;218.75;218.75;216.75;5.21K;-0.80%
27/03/2001;219;217.5;219.25;217;4.77K;0.57%
26/03/2001;217.75;216;218.75;215.5;7.01K;1.16%
23/03/2001;215.25;213.5;215.75;213;6.93K;0.94%
22/03/2001;213.25;218.25;218.25;213;9.03K;-2.29%
21/03/2001;218.25;219.75;220;213.75;12.89K;-0.68%
20/03/2001;219.75;217;220;217;7.55K;1.15%
19/03/2001;217.25;216;217.5;215.5;9.72K;0.81%
16/03/2001;215.5;219;220.5;215;11.80K;-1.49%
15/03/2001;218.75;225.25;225.5;218.25;21.18K;0.46%
14/03/2001;217.75;220.5;220.75;217.5;36.47K;-1.25%
13/03/2001;220.5;221;222.5;220;21.68K;-0.34%
12/03/2001;221.25;220;222.25;219;24.96K;0.68%
9/03/2001;219.75;220.25;221.5;219.5;15.36K;-0.23%
8/03/2001;220.25;220.5;222.75;219.25;34.60K;0.00%
7/03/2001;220.25;223;224.25;220;37.16K;-1.34%
6/03/2001;223.25;222.5;223.75;222;19.50K;0.34%
5/03/2001;222.5;223;225.25;222.25;26.77K;-0.11%
2/03/2001;222.75;223.75;225.75;222.5;28.34K;-0.56%
1/03/2001;224;222;225;221;46.82K;0.67%
28/02/2001;222.5;218.5;223.5;218.5;56.68K;1.83%
27/02/2001;218.5;217;218.75;217;48.12K;0.69%
26/02/2001;217;217;218.25;216.75;29.03K;0.00%
23/02/2001;217;217.75;218.25;216.5;31.65K;-0.34%
22/02/2001;217.75;218;220.75;217.5;32.56K;-0.23%
21/02/2001;218.25;220.25;220.75;218;30.39K;-0.91%
20/02/2001;220.25;219.25;221.75;219.25;16.30K;0.34%
16/02/2001;219.5;220;220.75;218;15.51K;-0.34%
15/02/2001;220.25;220.75;222.5;220;15.18K;-0.23%
14/02/2001;220.75;218;221;217.75;10.05K;1.26%
13/02/2001;218;218.25;218.5;217.25;12.07K;-0.11%
12/02/2001;218.25;218.5;220;218;11.88K;-0.23%
9/02/2001;218.75;218;219.25;217.5;9.01K;0.23%
8/02/2001;218.25;220;220;217.5;9.74K;-1.02%
7/02/2001;220.5;221.5;222.75;220.25;9.10K;-0.56%
6/02/2001;221.75;219.5;222.5;218.25;7.67K;0.80%
5/02/2001;220;221.25;221.25;219.25;26.77K;-0.56%
2/02/2001;221.25;219;221.75;218.5;9.70K;0.91%
1/02/2001;219.25;217;220.25;216.5;10.81K;1.04%
31/01/2001;217;217.5;218.25;215.75;9.51K;-0.23%
30/01/2001;217.5;216.5;218.75;216.5;6.22K;0.58%
29/01/2001;216.25;217.75;218;215;13.45K;-0.69%
26/01/2001;217.75;221.25;222;217.5;24.22K;-1.80%
25/01/2001;221.75;223.25;224;221.5;4.95K;-0.78%
24/01/2001;223.5;222.25;225;221.5;7.44K;0.56%
23/01/2001;222.25;223.75;225;222;5.36K;-0.56%
22/01/2001;223.5;223;223.75;220.75;13.72K;0.11%
19/01/2001;223.25;226.25;227;223;14.49K;-1.22%
18/01/2001;226;225.25;228;225.25;7.59K;0.11%
17/01/2001;225.75;224.25;226;223.5;6.69K;0.67%
16/01/2001;224.25;227.25;227.25;224;7.97K;2.28%
12/01/2001;219.25;222.25;223;218.25;89.72K;-1.46%
11/01/2001;222.5;229.5;231;222;69.82K;-3.05%
10/01/2001;229.5;227.5;230;227.25;37.89K;0.88%
9/01/2001;227.5;225.5;228.5;225;24.92K;0.78%
8/01/2001;225.75;225.75;226;224;35.10K;-0.11%
5/01/2001;226;230;230;225;49.47K;-1.74%
4/01/2001;230;230;231;228.25;36.83K;0.00%
3/01/2001;230;227;230.75;226.5;40.32K;1.21%
2/01/2001;227.25;231.5;232;226.75;42.26K;-1.94%
29/12/2000;231.75;230;232;229;31.42K;0.65%
28/12/2000;230.25;228.5;232;228.5;71.05K;0.66%
27/12/2000;228.75;226.25;229.5;224.5;34.59K;0.88%
26/12/2000;226.75;226.75;227.25;226;15.92K;0.00%
22/12/2000;226.75;226.25;227.5;226;19.27K;0.22%
21/12/2000;226.25;225;226.5;223.75;25.35K;0.56%
20/12/2000;225;225.25;227;224.25;32.45K;-0.33%
19/12/2000;225.75;222;226;221.5;40.52K;1.12%
18/12/2000;223.25;218;223.5;218;44.81K;2.29%
15/12/2000;218.25;218.5;220.25;218;27.36K;3.68%
14/12/2000;210.5;211.75;212.25;210.5;0.92K;0.48%
13/12/2000;209.5;208.25;209.5;208;0.60K;0.60%
12/12/2000;208.25;208.5;208.75;208;0.51K;-0.36%
11/12/2000;209;209.5;209.75;208.75;0.62K;-0.83%
8/12/2000;210.75;207.5;210.5;207;0.63K;1.69%
7/12/2000;207.25;211.5;211.5;207;0.41K;-1.89%
6/12/2000;211.25;212;212.25;211.25;0.35K;-0.35%
5/12/2000;212;211.25;212.5;210.75;0.32K;-0.35%
4/12/2000;212.75;213.5;213.75;212;0.53K;-0.35%
1/12/2000;213.5;213;214;210.5;2.33K;0.35%
30/11/2000;212.75;209;213.25;209;0.96K;1.67%
29/11/2000;209.25;211.75;212.25;209.5;1.18K;-1.41%
28/11/2000;212.25;213.5;214;212;0.46K;-1.16%
27/11/2000;214.75;216.5;216.75;214.75;0.43K;-0.35%
24/11/2000;215.5;215.75;216;214.75;0.53K;0.47%
